scope,model,model_label,model_sort_key,layer,segment_label,phase_description,correct_label,statistic,n,mean,median,std,min,max,ci_low,ci_high
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,correct,auc_lid,138,12.275871177111016,12.210319949256046,1.4659511332533304,8.052917938553886,19.453505303064983,12.038857896245927,12.519008627576763
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,correct,boundary_jump_answer_minus_thinking,138,-10.682696135147758,-3.804569721221924,17.460790765388392,-94.00160217285156,13.07151222229004,-13.754747567142264,-7.874681937349015
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,correct,early_late_diff,138,-4.759695717594919,-4.876055293613011,4.131464984317488,-19.878337897752463,5.75071442127228,-5.420243636093349,-4.076249480618622
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,correct,fraction_below_low_threshold,138,0.035761308380781946,0.0190493468795355,0.047381467014472774,0.0,0.25,0.02862046790796166,0.04408294595070914
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,correct,max_lid,138,36.56124709309011,34.35158157348633,11.85883866535648,20.611766815185547,83.70758819580078,34.63131270546844,38.65391702686531
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,correct,mean_lid,138,12.405858544266579,12.330473611684244,1.4493680491281395,8.159408582581413,19.521146946831752,12.170512968291089,12.644933437675261
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,correct,min_lid,138,4.247179395046787,4.288817882537842,0.9951604518243256,1.4987648725509644,6.7693328857421875,4.073972710513551,4.406340512287789
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,correct,slope_lid,138,-5.933770206451659,-6.093648559705702,4.979915221503593,-22.41118335764619,8.794060224079622,-6.726604586882445,-5.104897367566392
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,correct,variance_lid,138,50.13789597884244,40.05022263738649,38.31199442403561,15.302474654556535,354.10514378491877,44.36835753664153,57.023997837887684
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,wrong,auc_lid,12,10.956639521276012,11.19362709073053,1.0768313314338271,8.502263389527798,12.49551590452803,10.31449871927459,11.506196569963079
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,wrong,boundary_jump_answer_minus_thinking,12,-4.661875089009603,-3.6657004356384277,7.477412400749396,-23.48539161682129,4.962791442871094,-8.70288734237353,-0.9799094776312518
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,wrong,early_late_diff,12,-2.620542365204899,-2.2169079413780794,3.2997227312433712,-8.114076280593874,2.4334395885467544,-4.434654092304293,-0.8956244863983079
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,wrong,fraction_below_low_threshold,12,0.03851043034362619,0.020620748299319702,0.05817578919540591,0.0,0.1588785046728972,0.010736657558280217,0.07327264909597941
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,wrong,max_lid,12,35.2643297513326,32.48461151123047,9.451582255338558,24.86087417602539,52.74806594848633,30.60337973833084,40.64321806828181
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,wrong,mean_lid,12,11.085349506446606,11.307316668018306,1.0803659810788802,8.62581231982209,12.522073497374851,10.443591123624723,11.62853481731548
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,wrong,min_lid,12,4.459630886713664,4.524020671844482,0.9805236207536235,2.910482168197632,5.630001068115234,3.9090979347626367,4.957610887785752
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,think_answer,thinking_model_answer_segment,wrong,slope_lid,12,-2.5613660290935845,-2.1625280687245088,4.536485975544092,-10.068838588617467,6.457835740309498,-4.917722668222477,6.530223041749587e-05
