model,model_label,model_sort_key,experiment,condition,example_id,mode,prompt_variant,family,correct,segment,segment_label,layer,source,n_tokens,valid_tokens,low_lid_threshold,mean_lid,min_lid,max_lid,variance_lid,auc_lid,fraction_below_low_threshold,slope_lid,early_late_diff
Qwen_Qwen3-32B,32B,32.0,exp_a,templatic_repetition,templatic_repetition_03,no_think,degenerate,templatic_repetition,,full_output,no_think_full,20,cross_model,161,161,0.9818344295024872,3.057704804476744,0.7698051929473877,191.36256408691406,229.39700101233151,2.37588295675814,0.2670807453416149,3.282153700915653,1.867277505921154
Qwen_Qwen3-32B,32B,32.0,exp_a,templatic_repetition,templatic_repetition_05,no_think,degenerate,templatic_repetition,,full_output,no_think_full,6,per_sample,177,177,0.65166876912117,1.3975847200148523,0.4918488562107086,76.56533813476562,32.79797099958489,1.169245772910391,0.2655367231638418,1.5367053098348054,0.9370925082100761
Qwen_Qwen3-32B,32B,32.0,exp_a,templatic_repetition,templatic_repetition_05,no_think,degenerate,templatic_repetition,,full_output,no_think_full,13,per_sample,177,177,0.7045458078384399,1.4826713978907482,0.5874793529510498,66.85906982421875,25.132306537733744,1.2741877568716369,0.24858757062146894,0.9629072009030154,0.5215417146682739
Qwen_Qwen3-32B,32B,32.0,exp_a,templatic_repetition,templatic_repetition_05,no_think,degenerate,templatic_repetition,,full_output,no_think_full,20,per_sample,177,177,0.9818344295024872,2.8061325651104165,0.7670162320137024,161.21734619140625,153.47709020677988,2.242597521028739,0.20903954802259886,1.5985696569803187,0.7741957849926417
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000003,no_think,canonical,,True,full_output,no_think_full,6,cross_model,46,46,4.275271654129028,11.034231564273005,2.5518243312835693,30.94235610961914,55.157515798690305,10.837553919686213,0.08695652173913043,1.5630226128637295,2.399026195208231
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000003,no_think,canonical,,True,full_output,no_think_full,13,cross_model,46,46,4.887147760391235,11.832826080529586,3.0808162689208984,39.38795471191406,48.96718111640253,11.603496683968439,0.06521739130434782,-0.5270662539320655,1.737405141194662
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000003,no_think,canonical,,True,full_output,no_think_full,20,cross_model,46,46,5.993865537643433,11.762144389359847,4.309791088104248,25.03875160217285,32.50847956202935,11.687603992886013,0.10869565217391304,-3.9891740192868497,-1.9549699624379482
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000010,no_think,canonical,,False,full_output,no_think_full,6,cross_model,87,87,4.275271654129028,14.31706132011852,2.1995933055877686,86.74333953857422,231.29382077336695,13.88492253214814,0.1724137931034483,-1.5384318522151479,-2.0744276155125014
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000010,no_think,canonical,,False,full_output,no_think_full,13,cross_model,87,87,4.887147760391235,13.4905935073721,3.083040475845337,46.240997314453125,73.19644365378154,13.247642397880556,0.11494252873563218,-2.251827558379939,-2.578622687946666
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000010,no_think,canonical,,False,full_output,no_think_full,20,cross_model,87,87,5.993865537643433,12.999569273543084,4.810989856719971,30.298622131347656,28.51195678785739,12.87069205905116,0.06896551724137931,-4.014506987269772,-3.431781552054664
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000052,no_think,canonical,,False,full_output,no_think_full,6,cross_model,60,60,4.275271654129028,16.338153942426047,3.257326126098633,46.7739143371582,134.9327024215402,16.235313698396844,0.08333333333333333,-16.246490881091255,-11.279858859380086
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000052,no_think,canonical,,False,full_output,no_think_full,13,cross_model,60,60,4.887147760391235,13.821298845609029,4.28362512588501,41.96892547607422,69.19786542619461,13.57516459287223,0.08333333333333333,-11.52388819788323,-7.860122330983481
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000052,no_think,canonical,,False,full_output,no_think_full,20,cross_model,60,60,5.993865537643433,12.947351666291555,3.4728810787200928,39.85776138305664,51.28377801543192,12.800369282900277,0.1,-8.664430792214421,-6.2822975794474285
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000758,no_think,canonical,,True,full_output,no_think_full,6,per_sample,52,52,4.275271654129028,14.338073634184324,3.1607718467712402,57.54590606689453,132.30767471991697,14.093290025112674,0.17307692307692307,-4.74727134694208,-8.273965175335222
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000758,no_think,canonical,,True,full_output,no_think_full,13,per_sample,52,52,4.887147760391235,12.967435772602375,3.498560667037964,48.37516784667969,80.90047532127093,12.625180833479938,0.21153846153846154,-4.2004608775776875,-7.239167396838848
Qwen_Qwen3-32B,32B,32.0,exp_b,canonical,gsm8k_test_000758,no_think,canonical,,True,full_output,no_think_full,20,per_sample,52,52,5.993865537643433,11.863256674546461,4.420047283172607,30.368818283081055,36.454443750887776,11.641894303116144,0.17307692307692307,-4.512384643748454,-5.56415451489962
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000003,no_think,irrelevant_context,,True,full_output,no_think_full,6,cross_model,47,47,4.275271654129028,11.635379542695715,2.548940658569336,44.62900161743164,92.0198011328523,11.384964108467102,0.10638297872340426,-0.9795280441324797,-0.6030269463857021
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000003,no_think,irrelevant_context,,True,full_output,no_think_full,13,cross_model,47,47,4.887147760391235,11.85983135852408,3.619351863861084,34.56006622314453,45.86867608841174,11.610198223072548,0.10638297872340426,1.0571828281625748,2.127752900123596
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000003,no_think,irrelevant_context,,True,full_output,no_think_full,20,cross_model,47,47,5.993865537643433,11.568210398897211,4.742071151733398,24.478099822998047,31.808256776809213,11.476676889087841,0.14893617021276595,-3.1018591637307025,-1.5441381931304932
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000010,no_think,irrelevant_context,,False,full_output,no_think_full,6,cross_model,55,55,4.275271654129028,13.76171700737693,2.656463146209717,48.52839660644531,115.39452120009406,13.667896800571015,0.09090909090909091,-9.315284709496924,-5.295380864824569
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000010,no_think,irrelevant_context,,False,full_output,no_think_full,13,cross_model,55,55,4.887147760391235,13.685163120789962,2.4741287231445312,43.9801025390625,79.1587891855109,13.38944638658453,0.16363636363636364,-6.697619402563395,-3.4870723485946655
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000010,no_think,irrelevant_context,,False,full_output,no_think_full,20,cross_model,55,55,5.993865537643433,12.7061326156963,2.622037172317505,27.556461334228516,30.98477249420256,12.589461896154617,0.07272727272727272,-7.541591835021958,-4.8515812669481555
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000052,no_think,irrelevant_context,,True,full_output,no_think_full,6,cross_model,51,51,4.275271654129028,17.047060583152025,4.274375915527344,43.697906494140625,120.13140038766322,16.92513767242432,0.0196078431372549,-12.658328390768736,-8.998583500201885
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000052,no_think,irrelevant_context,,True,full_output,no_think_full,13,cross_model,51,51,4.887147760391235,14.669901903937845,3.458193063735962,54.10813522338867,95.08115599397372,14.518078632354738,0.0784313725490196,-11.52071958537554,-7.691959564502422
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000052,no_think,irrelevant_context,,True,full_output,no_think_full,20,cross_model,51,51,5.993865537643433,15.716176696852141,4.976280212402344,46.65727233886719,84.97414338964545,15.627812910079957,0.0784313725490196,-10.786574156575604,-8.37459531197181
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000112,no_think,irrelevant_context,,True,full_output,no_think_full,6,per_sample,48,48,4.275271654129028,11.441953599452972,2.2833545207977295,45.061241149902344,115.21807971644459,11.207617617667996,0.22916666666666666,1.7173721109117714,3.205771843592327
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000112,no_think,irrelevant_context,,True,full_output,no_think_full,13,per_sample,48,48,4.887147760391235,12.183788736661276,3.0977213382720947,58.40346908569336,101.86102225562657,11.840803024616648,0.20833333333333334,-1.9402538428501312,-0.2870689630508423
Qwen_Qwen3-32B,32B,32.0,exp_b,irrelevant_context,gsm8k_test_000112,no_think,irrelevant_context,,True,full_output,no_think_full,20,per_sample,48,48,5.993865537643433,11.04733137289683,3.571763753890991,30.45429801940918,36.18448109245187,10.926119479727241,0.2708333333333333,-2.1285743810692686,-1.688056766986847
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000003,no_think,repetitive_filler,,True,full_output,no_think_full,6,cross_model,45,45,4.275271654129028,11.887666977776421,3.719022750854492,37.10218048095703,78.46170278883824,11.72666703570973,0.06666666666666667,-0.19636310632677478,0.028281132380168827
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000003,no_think,repetitive_filler,,True,full_output,no_think_full,13,cross_model,45,45,4.887147760391235,11.630587969885932,4.747951984405518,36.602169036865234,49.553688914004006,11.27835580435666,0.06666666666666667,0.22519183504409357,1.1897724469502773
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000003,no_think,repetitive_filler,,True,full_output,no_think_full,20,cross_model,45,45,5.993865537643433,10.842866802215577,4.951906204223633,24.51625633239746,27.908849610581154,10.733279260722073,0.1111111111111111,-5.124485787101407,-3.388678550720215
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000010,no_think,repetitive_filler,,False,full_output,no_think_full,6,cross_model,64,64,4.275271654129028,13.985550373792648,1.9165186882019043,43.7002067565918,121.55773398069819,13.793951821705653,0.09375,-6.328216837461181,-1.269188567996025
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000010,no_think,repetitive_filler,,False,full_output,no_think_full,13,cross_model,64,64,4.887147760391235,14.491881292313337,2.362657308578491,53.334693908691406,90.63222703930346,14.336081410211232,0.078125,-7.693550750269353,-3.0287688076496124
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000010,no_think,repetitive_filler,,False,full_output,no_think_full,20,cross_model,64,64,5.993865537643433,13.330328948795795,3.151360273361206,31.202577590942383,36.8644112515086,13.212356877705409,0.0625,-5.894950248874159,-2.341897591948509
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000052,no_think,repetitive_filler,,False,full_output,no_think_full,6,cross_model,53,53,4.275271654129028,16.35060107033208,4.3873209953308105,43.553993225097656,112.59653268925176,16.30239037367014,0.0,-11.002950200494729,-9.287675482886177
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000052,no_think,repetitive_filler,,False,full_output,no_think_full,13,cross_model,53,53,4.887147760391235,14.629911620661897,4.9905548095703125,38.49449157714844,51.563585971482894,14.386065263014572,0.0,-5.494341184508117,-3.50645215170724
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000052,no_think,repetitive_filler,,False,full_output,no_think_full,20,cross_model,53,53,5.993865537643433,14.502288935319433,5.652838230133057,36.83243942260742,51.39972029919822,14.380716644800627,0.018867924528301886,-5.32394757460748,-2.8145441327776215
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000225,no_think,repetitive_filler,,True,full_output,no_think_full,6,per_sample,44,44,4.275271654129028,13.433293570171703,4.171718120574951,33.50947570800781,79.93538309829886,13.238630095193553,0.045454545454545456,2.2339202288425337,1.1750343496149238
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000225,no_think,repetitive_filler,,True,full_output,no_think_full,13,per_sample,44,44,4.887147760391235,11.797828565944325,4.570620059967041,30.16402816772461,31.26593163556652,11.553851471390834,0.022727272727272728,-0.5433304988976703,-0.377732320265336
Qwen_Qwen3-32B,32B,32.0,exp_b,repetitive_filler,gsm8k_test_000225,no_think,repetitive_filler,,True,full_output,no_think_full,20,per_sample,44,44,5.993865537643433,11.916061899878763,4.751339912414551,20.981201171875,17.279104067193717,11.770253868990167,0.045454545454545456,-3.0119477850018055,-1.4206864617087618
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000007,no_think,canonical,,False,full_output,no_think_full,6,cross_model,62,62,2.862672138214111,15.424037633403655,2.6753592491149902,76.20887756347656,249.1805221617259,15.282078078535736,0.03225806451612903,-15.868103665324032,-11.969939559698105
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000007,no_think,canonical,,False,full_output,no_think_full,13,cross_model,62,62,4.371294784545898,12.99003001566856,2.5611860752105713,43.649131774902344,73.29172478160595,12.834312083291229,0.06451612903225806,-9.284623928700002,-7.737816795706749
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000007,no_think,canonical,,False,full_output,no_think_full,20,cross_model,62,62,6.548249387741089,12.477225149831463,3.375542640686035,32.605892181396484,39.84533131834986,12.378151119732468,0.08064516129032258,-9.386560995274799,-7.059236288070679
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000031,no_think,canonical,,False,full_output,no_think_full,6,cross_model,80,80,2.862672138214111,12.180452147126198,2.05403733253479,51.5276985168457,111.953954509498,12.066816115681126,0.1125,-7.226661966244369,-4.289065182209013
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000031,no_think,canonical,,False,full_output,no_think_full,13,cross_model,80,80,4.371294784545898,13.623263165354729,2.2779035568237305,62.54909896850586,105.16770972668796,13.24368239958075,0.2125,-2.7749056080977055,-1.874319684505462
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000031,no_think,canonical,,False,full_output,no_think_full,20,cross_model,80,80,6.548249387741089,13.371553319692612,2.788496732711792,50.40682601928711,60.138338639928875,13.26384054859982,0.175,-2.4237311376465698,-1.5201060533523556
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000054,no_think,canonical,,False,full_output,no_think_full,6,cross_model,39,39,2.862672138214111,13.97960544243837,3.5651397705078125,39.4459342956543,101.92428849430793,13.570967134676481,0.0,2.17393871454092,4.41835403442383
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000054,no_think,canonical,,False,full_output,no_think_full,13,cross_model,39,39,4.371294784545898,15.16205149430495,4.239068031311035,58.74973678588867,111.842811462483,14.966971422496593,0.05128205128205128,-7.330871571027316,-3.624908685684204
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000054,no_think,canonical,,False,full_output,no_think_full,20,cross_model,39,39,6.548249387741089,14.00239086151123,4.973269462585449,45.7015495300293,76.8959350744796,13.955298084961742,0.10256410256410256,-8.183009994946994,-5.658222675323488
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000956,no_think,canonical,,True,full_output,no_think_full,6,per_sample,53,53,2.862672138214111,14.9393902094859,3.1289689540863037,46.66494369506836,109.68667026546188,14.663817048072817,0.0,-7.570914838299058,-5.757685542106628
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000956,no_think,canonical,,True,full_output,no_think_full,13,per_sample,53,53,4.371294784545898,12.774108715777126,4.4799323081970215,28.943437576293945,32.74871653088691,12.607220989007217,0.0,-5.071039597693228,-4.603392873491561
Qwen_Qwen3-32B,32B,32.0,exp_c,no_think,gsm8k_test_000956,no_think,canonical,,True,full_output,no_think_full,20,per_sample,53,53,6.548249387741089,14.342210346797728,4.604722499847412,34.511253356933594,46.60772394634183,14.247143956331104,0.11320754716981132,-5.456999232933951,-4.8795488561902705
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000007,think,canonical,,True,full_output,think_full,6,cross_model,256,256,2.862672138214111,22.521988273132592,1.5990477800369263,380.28778076171875,2036.1851294571943,22.28917429371262,0.16015625,-35.65794672156367,-30.659194887601416
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000007,think,canonical,,True,full_output,think_full,13,cross_model,256,256,4.371294784545898,15.392334445379674,3.0686964988708496,109.87606048583984,271.1809436225833,15.365496048949794,0.11328125,-7.776201804690535,-7.0654196739196795
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000007,think,canonical,,True,full_output,think_full,20,cross_model,256,256,6.548249387741089,16.505738692358136,4.395867347717285,67.84071350097656,110.05040080556665,16.534237558549304,0.078125,-5.799734502633211,-5.139604531801664
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000031,think,canonical,,True,full_output,think_full,6,cross_model,256,256,2.862672138214111,16.675806932151318,2.0608365535736084,189.3109588623047,605.9457399133569,16.651844213714064,0.05078125,-7.38946803154807,-4.386876877397299
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000031,think,canonical,,True,full_output,think_full,13,cross_model,256,256,4.371294784545898,16.961860839277506,2.8185014724731445,210.5207061767578,529.0511181480583,16.764921203801332,0.046875,-12.29570463370844,-9.002450712025166
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000031,think,canonical,,True,full_output,think_full,20,cross_model,256,256,6.548249387741089,15.992717452347279,4.224584579467773,84.15496063232422,113.85476999938307,16.05938116060176,0.0703125,-4.3250439255202835,-2.2984582632780075
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000048,think,canonical,,True,full_output,think_full,6,per_sample,256,256,2.862672138214111,21.045196236576885,1.358390212059021,404.1421813964844,1302.2421216394223,20.679807298405223,0.11328125,-12.895999154895456,-10.416591234505177
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000048,think,canonical,,True,full_output,think_full,13,per_sample,256,256,4.371294784545898,15.579681039787829,2.509737730026245,92.71015930175781,158.70206141196195,15.372756599917892,0.12109375,-3.5732644271902037,-2.8688626810908318
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000048,think,canonical,,True,full_output,think_full,20,per_sample,256,256,6.548249387741089,15.418029855005443,2.985339641571045,55.50360107421875,69.01744746141796,15.353012512820637,0.09765625,-2.974439653809132,-1.9293028302490711
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000054,think,canonical,,True,full_output,think_full,6,cross_model,256,256,2.862672138214111,19.766884510871023,0.9577670097351074,288.1323547363281,947.4944998648516,19.65907964765821,0.125,-0.5863468824482759,-3.5170001601800323
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000054,think,canonical,,True,full_output,think_full,13,cross_model,256,256,4.371294784545898,14.781465774867684,1.9706658124923706,81.79187774658203,153.62314557676453,14.639655032928047,0.12109375,0.19009944035803814,-2.1169230453670025
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000054,think,canonical,,True,full_output,think_full,20,cross_model,256,256,6.548249387741089,14.007928810082376,3.385011672973633,53.14020538330078,59.122716196293425,14.079582915682973,0.1328125,-2.477127993881547,-3.521796379238367
Qwen_Qwen3-4B,4B,4.0,exp_a,constant_repetition,constant_repetition_apple,no_think,degenerate,constant_repetition,,full_output,no_think_full,6,cross_model,256,256,0.8206665992736817,5.906245898455381,2.7286500930786133,144.6781005859375,78.10037690442311,5.639043658709595,0.0,-2.524030947994981,-1.5888334475457668
Qwen_Qwen3-4B,4B,4.0,exp_a,constant_repetition,constant_repetition_apple,no_think,degenerate,constant_repetition,,full_output,no_think_full,13,cross_model,256,256,1.50072283744812,7.218427953310311,3.069181203842163,280.56744384765625,298.36179627210777,6.681732227026194,0.0,-6.863768840996881,-4.1754977107048035
Qwen_Qwen3-4B,4B,4.0,exp_a,constant_repetition,constant_repetition_apple,no_think,degenerate,constant_repetition,,full_output,no_think_full,20,cross_model,256,256,2.769972085952759,10.849819526076317,3.6068880558013916,91.92881774902344,45.412211312307846,10.682076391236873,0.0,1.2834833998691992,2.01792523637414
Qwen_Qwen3-4B,4B,4.0,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,6,cross_model,256,256,0.8206665992736817,6.881088289432228,2.052926540374756,44.881446838378906,12.382164809436663,6.807635544798358,0.0,2.3654166513137955,1.6669888719916344
Qwen_Qwen3-4B,4B,4.0,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,6,per_sample,256,256,0.8206665992736817,6.881088289432228,2.052926540374756,44.881446838378906,12.382164809436663,6.807635544798358,0.0,2.3654166513137955,1.6669888719916344
Qwen_Qwen3-4B,4B,4.0,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,13,cross_model,256,256,1.50072283744812,7.511786310002208,2.9135868549346924,386.95001220703125,568.3474537962734,6.776860593234572,0.0,-7.604298483168392,-4.584509186446667
Qwen_Qwen3-4B,4B,4.0,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,13,per_sample,256,256,1.50072283744812,7.511786310002208,2.9135868549346924,386.95001220703125,568.3474537962734,6.776860593234572,0.0,-7.604298483168392,-4.584509186446667
Qwen_Qwen3-4B,4B,4.0,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,20,cross_model,256,256,2.769972085952759,8.843158529140055,3.257662773132324,49.73685073852539,18.68826605218888,8.76597908142142,0.0,0.6634907678586703,0.8370860330760479
Qwen_Qwen3-4B,4B,4.0,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,20,per_sample,256,256,2.769972085952759,8.843158529140055,3.257662773132324,49.73685073852539,18.68826605218888,8.76597908142142,0.0,0.6634907678586703,0.8370860330760479
Qwen_Qwen3-4B,4B,4.0,exp_a,constant_repetition,constant_repetition_null,no_think,degenerate,constant_repetition,,full_output,no_think_full,6,cross_model,40,40,0.8206665992736817,17.01168426275253,1.4571930170059204,567.8785400390625,7802.049449303554,9.779312635079414,0.0,75.1848306795446,52.552721440792084
Qwen_Qwen3-4B,4B,4.0,exp_a,constant_repetition,constant_repetition_null,no_think,degenerate,constant_repetition,,full_output,no_think_full,13,cross_model,40,40,1.50072283744812,9.031892770528794,2.3139233589172363,142.44956970214844,519.7916122323302,6.737825289750711,0.0,9.562596583075642,6.0710174322128285
Qwen_Qwen3-4B,4B,4.0,exp_a,constant_repetition,constant_repetition_null,no_think,degenerate,constant_repetition,,full_output,no_think_full,20,cross_model,40,40,2.769972085952759,7.315100032091141,2.7240030765533447,42.321781158447266,46.77696168859423,6.810169825187096,0.05,-2.4167797015934496,-1.3679770708084096
Qwen_Qwen3-4B,4B,4.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000135,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,6,cross_model,42,42,0.8206665992736817,10.135142803192139,2.7333619594573975,26.96163558959961,29.89931798101709,9.849457182535312,0.0,-3.5588172329620607,-1.9849075837568808
Qwen_Qwen3-4B,4B,4.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000135,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,cross_model,42,42,1.50072283744812,11.21152584893363,4.432929992675781,23.444490432739258,18.69604372414281,11.09655009246454,0.0,-5.140245399601835,-3.610617420890115
Qwen_Qwen3-4B,4B,4.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000135,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,cross_model,42,42,2.769972085952759,11.536566859199887,5.784605026245117,24.570573806762695,14.303191707698748,11.359963009997113,0.0,-1.7298158965633563,-1.92017581246116
Qwen_Qwen3-4B,4B,4.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000153,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,6,cross_model,80,80,0.8206665992736817,22.872538122534753,1.3373827934265137,97.26653289794922,552.3636528515283,22.27555666995954,0.0,-19.40502561397022,-21.753943455219268
Qwen_Qwen3-4B,4B,4.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000153,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,cross_model,80,80,1.50072283744812,12.963729923963546,3.636561393737793,32.97811508178711,54.99499405245915,12.87547462197799,0.0,-6.794785218327128,-6.505102872848511
Qwen_Qwen3-4B,4B,4.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000153,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,cross_model,80,80,2.769972085952759,11.031052869558334,5.0958170890808105,21.19576644897461,10.218540697147414,10.994698319254042,0.0,-0.8131085117657945,-1.054451680183412
Qwen_Qwen3-4B,4B,4.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000180,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,6,cross_model,45,45,0.8206665992736817,13.100922860039605,4.0025153160095215,38.61406326293945,74.51409722191407,12.72293634848161,0.0,-1.0195753539817851,-1.866135160128275
Qwen_Qwen3-4B,4B,4.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000180,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,cross_model,45,45,1.50072283744812,12.390875021616617,5.293993949890137,35.01161575317383,33.175692060188695,12.32284531810067,0.0,-6.021929287564921,-5.702576398849487
Qwen_Qwen3-4B,4B,4.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000180,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,cross_model,45,45,2.769972085952759,11.609141159057618,6.237627983093262,23.418441772460938,13.22986829311063,11.504105470397256,0.0,0.4414549067400595,0.28128751118977924
Qwen_Qwen3-4B,4B,4.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000850,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,6,per_sample,44,44,0.8206665992736817,12.733661770820618,2.0114388465881348,38.240142822265625,94.40953633804784,12.17616066821786,0.0,-6.454655999848334,-6.926860245791348
Qwen_Qwen3-4B,4B,4.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000850,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,per_sample,44,44,1.50072283744812,12.029661351984197,5.0793328285217285,35.09014129638672,39.92112632568407,11.861778447794359,0.0,-7.771553267854627,-6.977673357183283
Qwen_Qwen3-4B,4B,4.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000850,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,per_sample,44,44,2.769972085952759,11.71013862436468,7.0006890296936035,22.5355167388916,14.045539925065288,11.639014377150424,0.0,-4.539478114157006,-4.043691418387674
Qwen_Qwen3-4B,4B,4.0,exp_a,short_cycle_repetition,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,6,cross_model,45,45,0.8206665992736817,10.721985158655379,0.5104518532752991,342.9575500488281,2603.6642999987625,6.348753364248706,0.7111111111111111,29.846744066044913,19.015626281499863
Qwen_Qwen3-4B,4B,4.0,exp_a,short_cycle_repetition,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,6,per_sample,45,45,0.8206665992736817,10.721985158655379,0.5104518532752991,342.9575500488281,2603.6642999987625,6.348753364248706,0.7111111111111111,29.846744066044913,19.015626281499863
