model,model_label,model_sort_key,experiment,condition,example_id,mode,prompt_variant,family,correct,segment,segment_label,layer,source,n_tokens,valid_tokens,low_lid_threshold,mean_lid,min_lid,max_lid,variance_lid,auc_lid,fraction_below_low_threshold,slope_lid,early_late_diff,boundary_jump_answer_minus_thinking
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001009,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,71,71,5.961378192901611,10.257205459433543,4.901916027069092,31.99907684326172,18.45705328617738,10.02015198980059,0.07042253521126761,-2.9090754101533824,-2.664384762446087,0.889155387878418
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001009,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,251,251,2.8834132671356203,11.636535145372033,1.4909682273864746,150.538330078125,345.98810346124833,11.602166647434238,0.199203187250996,-21.06102334928345,-15.283019828417945,6.946048736572266
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001009,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,251,251,4.469035816192627,10.24846890533113,3.06078839302063,44.60346603393555,65.57459782826427,10.217112809181215,0.16334661354581673,-9.546156485513608,-7.131326554313539,4.097288131713867
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001009,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,251,251,5.961378192901611,26.676069831468194,4.432261943817139,4017.55224609375,63731.910576200346,26.709986291885397,0.08764940239043825,46.10344460729268,61.370710834624276,0.889155387878418
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001017,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,53,53,2.8834132671356203,12.287516351016063,3.928335189819336,50.058189392089844,70.92486996847555,12.125052800545326,0.0,-2.5202295275354225,-2.0035342488970063,-15.003446578979492
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001017,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,53,53,4.469035816192627,12.656294768711305,5.224132537841797,43.06281280517578,45.49818651391067,12.622880715590258,0.0,-5.012043159212944,-3.433777979442052,0.13117218017578125
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001017,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,53,53,5.961378192901611,12.50343536880781,6.0059404373168945,31.86066246032715,20.860488798975982,12.372016264842108,0.0,-2.574767598566009,-1.8926841531481067,6.010781288146973
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001017,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,138,138,2.8834132671356203,15.658268672832545,2.4150593280792236,87.90267181396484,285.681731192567,15.632513443048854,0.028985507246376812,-7.409984926301937,-2.424296780994961,-15.003446578979492
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001017,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,138,138,4.469035816192627,12.785819050194561,4.766254425048828,47.50910186767578,61.8874312240167,12.762320483688022,0.0,-7.129139077935645,-4.473421042306084,0.13117218017578125
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001017,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,138,138,5.961378192901611,12.09331674506699,4.207420349121094,37.94258117675781,31.61657009316039,12.06183034312116,0.057971014492753624,-4.504594221016696,-3.1288015501839777,6.010781288146973
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001082,think,canonical,,False,answer_segment,think_answer,6,exp_c_segment_sample,44,44,2.8834132671356203,14.0315352732485,3.1677145957946777,40.66903305053711,84.42939374798684,13.812147035155183,0.0,-5.357033893556307,-5.3651651035655625,6.0124077796936035
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001082,think,canonical,,False,answer_segment,think_answer,13,exp_c_segment_sample,44,44,4.469035816192627,11.863824183290655,4.455401420593262,28.478496551513672,21.818813325696834,11.837341674538546,0.022727272727272728,-1.8664744189291318,-3.269040194424715,-0.7735681533813477
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001082,think,canonical,,False,answer_segment,think_answer,20,exp_c_segment_sample,44,44,5.961378192901611,11.700301040302623,5.903572082519531,26.579126358032227,14.320226821025408,11.66384479611419,0.022727272727272728,-1.2781258005084446,-2.5281218615445216,0.6801252365112305
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001082,think,canonical,,False,thinking_segment,thinking,6,exp_c_segment_sample,256,256,2.8834132671356203,14.22974070138298,0.9745717644691467,129.06939697265625,588.4039349925918,14.111549567641804,0.34765625,-16.89572455656889,-13.416390080936253,6.0124077796936035
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001082,think,canonical,,False,thinking_segment,thinking,13,exp_c_segment_sample,256,256,4.469035816192627,10.270591004751623,1.5764384269714355,65.18072509765625,146.1417395110367,10.153115563457707,0.41015625,-6.308760313838751,-5.018833387643099,-0.7735681533813477
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001082,think,canonical,,False,thinking_segment,thinking,20,exp_c_segment_sample,256,256,5.961378192901611,35.00375850684941,1.8813683986663818,6289.66796875,153530.29561299965,34.8182521677389,0.44140625,-23.74427521016293,-5.334048317745328,0.6801252365112305
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001088,think,canonical,,False,answer_segment,think_answer,6,exp_c_segment_sample,80,80,2.8834132671356203,21.52238197475672,1.7538459300994873,171.05224609375,885.3128108249144,20.55669077287746,0.075,-10.41350188487104,-12.193601250648499,16.03995132446289
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001088,think,canonical,,False,answer_segment,think_answer,13,exp_c_segment_sample,80,80,4.469035816192627,11.524290230870246,2.910482168197632,50.24248504638672,62.91036116240339,11.464997318726553,0.0625,-10.068838588617467,-8.114076280593874,4.962791442871094
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001088,think,canonical,,False,answer_segment,think_answer,20,exp_c_segment_sample,80,80,5.961378192901611,10.718783968687058,4.3031134605407715,37.63428497314453,25.794846231669133,10.500812367547915,0.075,-2.626460082884185,-2.666929841041565,-3.390157699584961
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001088,think,canonical,,False,thinking_segment,thinking,6,exp_c_segment_sample,256,256,2.8834132671356203,12.151973056141287,1.1262757778167725,119.60746765136719,289.4218813480455,12.152907757034079,0.20703125,-7.080287995811411,-5.392444776371121,16.03995132446289
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001088,think,canonical,,False,thinking_segment,thinking,13,exp_c_segment_sample,256,256,4.469035816192627,12.137628611177206,1.6198716163635254,121.04559326171875,181.41370491904362,12.086752776281642,0.2265625,-2.2973247940061188,-0.7719674315303564,4.962791442871094
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001088,think,canonical,,False,thinking_segment,thinking,20,exp_c_segment_sample,256,256,5.961378192901611,12.042028514668345,2.3297295570373535,59.49649429321289,71.40041549019618,12.018167625393785,0.22265625,-1.73074878338481,-1.518898393958807,-3.390157699584961
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001108,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,43,43,2.8834132671356203,16.37829419069512,3.3040614128112793,60.7645149230957,168.0172683503987,16.2610445022583,0.0,-13.169420992345193,-5.688500187613748,-3.265939712524414
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001108,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,43,43,4.469035816192627,13.102650243182515,4.337868690490723,31.622894287109375,46.57599007384421,13.03994527317229,0.023255813953488372,-4.898147015440541,-0.6888934915715996,1.2380428314208984
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001108,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,43,43,5.961378192901611,11.276965462884238,6.303618907928467,24.302120208740234,13.755828654051,11.05553139959063,0.0,-2.402111450663083,-0.3606147766113281,2.162080764770508
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001108,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,137,137,2.8834132671356203,20.927836839300003,2.5792083740234375,116.43036651611328,536.0499043670065,20.942752105348255,0.058394160583941604,-20.477944949739374,-16.441686194283623,-3.265939712524414
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001108,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,137,137,4.469035816192627,12.858937877808174,3.2248480319976807,45.61350631713867,80.13109137420305,12.838613487341826,0.0948905109489051,-11.059680257135652,-8.798665073939734,1.2380428314208984
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001108,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,137,137,5.961378192901611,11.850309733926816,4.498312950134277,49.6093864440918,39.13814002285365,11.79275588428273,0.06569343065693431,-8.049376001663727,-6.143218476431711,2.162080764770508
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001136,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,58,58,2.8834132671356203,16.19599651468211,2.5072250366210938,126.78366088867188,347.79597901437495,15.956862156851251,0.034482758620689655,-13.590677354156048,-13.51083106994629,13.024703025817871
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001136,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,58,58,4.469035816192627,12.982876284369107,4.3851494789123535,42.090858459472656,69.31173623194475,12.885044482716342,0.017241379310344827,-10.680806918565048,-9.081561024983724,12.51050853729248
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001136,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,58,58,5.961378192901611,11.619786936661292,5.745114803314209,23.30081558227539,14.65763802765865,11.449475756862709,0.034482758620689655,-2.0852443933626224,-1.6791608174641937,3.884868621826172
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001136,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,226,226,2.8834132671356203,13.307632266947653,2.21317720413208,313.6882019042969,602.9888625770184,13.277658286624483,0.06637168141592921,-8.402781669654182,-9.999248228575054,13.024703025817871
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001136,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,226,226,4.469035816192627,10.158883918703129,3.0031113624572754,53.21662902832031,57.42289018372049,10.12670787917243,0.11061946902654868,-4.65745828791272,-4.467569004025377,12.51050853729248
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001136,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,226,226,5.961378192901611,10.55595440991157,4.095264434814453,41.62078094482422,27.539215865294512,10.520017399258084,0.1592920353982301,-4.111923841113811,-3.5133836729484695,3.884868621826172
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001164,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,57,57,2.8834132671356203,10.693953664679276,2.589393138885498,53.18968963623047,97.03525265849748,10.419984732355392,0.05263157894736842,-7.746413110604961,-6.61894302368164,-37.2598876953125
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001164,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,57,57,4.469035816192627,10.657492654365406,4.575916767120361,31.81683921813965,30.48894736227258,10.575478809220451,0.0,-6.447396428961521,-4.743607012430827,-2.9929733276367188
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001164,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,57,57,5.961378192901611,10.941410667017886,5.433187007904053,28.28395652770996,19.871760406994014,10.871264278888702,0.017543859649122806,-5.135277185595845,-4.3640975634257,-2.3500823974609375
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001164,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,2.8834132671356203,17.119140083901584,2.1993165016174316,130.0419921875,465.7479478452324,17.203140516604407,0.0234375,-9.190906751521968,-7.217923529446125,-37.2598876953125
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001164,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,4.469035816192627,12.24257089663297,3.1781680583953857,45.212791442871094,68.49431438522123,12.24392422821562,0.0625,-5.735793219768474,-4.357020024210215,-2.9929733276367188
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001164,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,5.961378192901611,25.102561376988888,4.335333824157715,3437.44189453125,45697.42214835133,29.158522044198094,0.0625,50.73191859021119,50.61046504229307,-2.3500823974609375
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001181,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,60,60,2.8834132671356203,15.079689637819927,3.562502145767212,84.73194122314453,201.1012698986763,14.84463471881414,0.0,-1.2163108669343432,1.8017892837524414,-4.210788726806641
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001181,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,60,60,4.469035816192627,11.594219672679902,3.7762491703033447,22.748254776000977,22.14490555500959,11.540834333937047,0.03333333333333333,-0.7764812285782808,0.310531059900919,-4.966731071472168
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001181,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,60,60,5.961378192901611,10.806673590342204,4.8499040603637695,22.385225296020508,10.631225171254744,10.664717536861613,0.03333333333333333,-0.8077813461178616,0.0008192698160804923,-0.15194129943847656
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001181,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,2.8834132671356203,18.300021214876324,1.1381539106369019,195.80227661132812,953.3833826952218,18.302867692684934,0.22265625,0.05390520159761541,-0.7098394173842202,-4.210788726806641
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001181,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,4.469035816192627,12.868852759711444,2.2059671878814697,94.81828308105469,156.71319965031998,12.920805800826319,0.17578125,0.14623762857084066,-1.3706611303182754,-4.966731071472168
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001181,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,5.961378192901611,12.71396600548178,3.227905511856079,52.6419792175293,60.59343247958165,12.710764094706505,0.1484375,2.1548074318119923,0.5829149062816921,-0.15194129943847656
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001182,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,57,57,2.8834132671356203,11.953712120390774,3.2938830852508545,43.31758117675781,77.90047127217346,11.680997933660237,0.0,-4.071826542786815,-3.599740107854206,4.536350250244141
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001182,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,57,57,4.469035816192627,11.633232903062252,4.98276948928833,43.8210563659668,38.654794195771004,11.550270412649429,0.0,-5.915081979575048,-5.464012336730958,4.826192855834961
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001182,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,57,57,5.961378192901611,10.951258023579916,5.930058002471924,22.06969451904297,10.128455351491821,10.797527824129379,0.017543859649122806,-1.3876529163976754,-1.203474871317546,3.0824966430664062
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001182,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,2.8834132671356203,13.787408642936498,1.9250370264053345,109.64239501953125,333.644838153725,13.854453547472183,0.14453125,-12.618703782970558,-10.11967290006578,4.536350250244141
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001182,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,4.469035816192627,11.026653374545276,3.0713179111480713,58.1256103515625,54.81733110964636,11.064268938607952,0.1015625,-6.8793752425861365,-4.78136695548892,4.826192855834961
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001182,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,5.961378192901611,12.608357829973102,3.6596198081970215,38.82195281982422,46.43510772704269,12.682078729673876,0.1171875,-6.745611681089783,-3.9624000936746597,3.0824966430664062
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001208,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,50,50,2.8834132671356203,14.85684302330017,3.969356060028076,67.27484893798828,170.20312519573702,14.60702838703078,0.0,-0.6368868177077386,2.4799522253183213,-1.5882110595703125
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001208,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,50,50,4.469035816192627,12.597968149185181,4.764037132263184,28.306549072265625,43.1090582191347,12.527604268521682,0.0,-3.1622932826771457,-0.08350412662212747,-0.9595127105712891
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001208,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,50,50,5.961378192901611,11.308468046188354,5.716351509094238,21.88416290283203,14.501873568241898,11.11759733667179,0.04,-1.5368038435543283,-0.21916173054621702,3.8156328201293945
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001208,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,2.8834132671356203,11.960916430689394,1.3027437925338745,115.75688171386719,327.3493913873604,11.730056191767972,0.203125,-11.230431982015544,-5.056318714068485,-1.5882110595703125
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001208,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,4.469035816192627,10.651519554201514,1.8674370050430298,65.76244354248047,85.99655195210255,10.620586399095401,0.23046875,-7.6584354883385295,-4.3268923612741315,-0.9595127105712891
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001208,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,5.961378192901611,10.502147609367967,2.4643805027008057,53.24407958984375,47.234560967563155,10.54096041449479,0.23046875,-2.417548761045808,-0.8381023663740894,3.8156328201293945
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001221,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,55,55,2.8834132671356203,12.142071138728749,3.621450424194336,36.96858596801758,73.65920072130102,11.94776380945135,0.0,-2.3125803383913803,0.7203225237982611,-9.340715408325195
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001221,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,55,55,4.469035816192627,11.159897102009166,4.7417893409729,26.439315795898438,25.444377378097993,11.112697256935968,0.0,-3.5019150876379515,-2.0686158112117212,-13.808685302734375
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001221,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,55,55,5.961378192901611,11.475720899755304,5.058679103851318,25.017778396606445,21.34157249658726,11.351575454076132,0.07272727272727272,1.3366996059170069,0.8726241929190497,-0.28882598876953125
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001221,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,112,112,2.8834132671356203,16.527528935245105,2.488933801651001,101.6575698852539,311.6131959982827,16.50372797519237,0.05357142857142857,-15.85713922016691,-13.05916510309492,-9.340715408325195
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001221,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,112,112,4.469035816192627,12.479714721441269,3.2924702167510986,38.12995910644531,54.36481992010259,12.450942718230925,0.08035714285714286,-4.953925359339542,-4.487001444612229,-13.808685302734375
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001221,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,112,112,5.961378192901611,12.525700492518288,5.6293134689331055,45.58133316040039,32.25574862192973,12.502818631696272,0.017857142857142856,-4.915793657905672,-3.804922580718994,-0.28882598876953125
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001275,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,66,66,2.8834132671356203,13.158689607273448,2.5822031497955322,80.8495101928711,216.44642189364555,12.796124656383807,0.030303030303030304,-6.222615679374709,-5.269563759074492,-25.122203826904297
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001275,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,66,66,4.469035816192627,10.018548871531632,3.886612892150879,37.50590515136719,33.0937899879519,9.911077558077299,0.06060606060606061,-6.718188587975474,-5.890388039981618,-1.5274324417114258
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001275,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,66,66,5.961378192901611,10.765795454834446,4.424152374267578,28.53827476501465,23.172394207029825,10.55754839823796,0.13636363636363635,-0.1379304410968105,-0.719296932220459,-4.525765419006348
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001275,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,2.8834132671356203,16.96415005531162,2.108574151992798,234.9217529296875,698.184865251244,16.84087619493748,0.1015625,-17.487988291574535,-17.761598259210587,-25.122203826904297
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001275,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,4.469035816192627,11.568133482709527,3.1580467224121094,64.3388671875,68.27786093887059,11.613255507781588,0.08203125,-7.651741299421906,-6.960927456617355,-1.5274324417114258
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001275,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,5.961378192901611,10.950477409176528,3.403949499130249,32.045040130615234,25.941521901329544,10.95496857454037,0.1171875,-3.154113229074209,-3.515476256608963,-4.525765419006348
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001289,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,60,60,2.8834132671356203,14.691019157568613,2.864196538925171,68.63473510742188,166.84277788092336,14.503618672742679,0.03333333333333333,-10.999307109097979,-4.544794940948487,5.413822174072266
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001289,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,60,60,4.469035816192627,11.553745913505555,4.487879753112793,26.351322174072266,30.372358562003658,11.465395361690199,0.0,-6.72071160253931,-4.003979714711507,0.31754302978515625
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001289,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,60,60,5.961378192901611,10.456856894493104,5.391716480255127,20.10594367980957,10.946895825990811,10.34059653039706,0.03333333333333333,-4.5287528608666054,-2.4951395034790043,1.3177318572998047
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001289,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,232,232,2.8834132671356203,16.851668101960215,2.1703884601593018,106.45773315429688,372.8887841462902,16.83899007421552,0.05603448275862069,-23.366185050533232,-15.87129328990805,5.413822174072266
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001289,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,232,232,4.469035816192627,11.972264060686374,2.5296051502227783,47.620567321777344,63.52512818913692,11.949213206510006,0.06465517241379311,-10.711969708847676,-7.24126419116711,0.31754302978515625
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001289,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,232,232,5.961378192901611,11.275754918312204,3.3762574195861816,40.4759635925293,25.025972609233715,11.245791751068909,0.07327586206896551,-6.164913793578378,-4.533370725039777,1.3177318572998047
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001291,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,43,43,2.8834132671356203,11.656880633775579,4.757999420166016,31.322708129882812,47.91536648181517,11.490321738379343,0.0,-2.2858371280968517,-1.8271217779679727,-25.222095489501953
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001291,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,43,43,4.469035816192627,11.853366219720176,5.085686683654785,23.015026092529297,18.80608797781574,11.870292118617467,0.0,1.2352237882876238,0.598799532110041,-4.171211242675781
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001291,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,43,43,5.961378192901611,11.218154186426206,6.552656650543213,26.835355758666992,13.3789393714041,11.19519997778393,0.0,-0.5378883313427008,-1.2028633464466445,-2.5680274963378906
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001291,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,173,173,2.8834132671356203,13.540404035865915,1.7230374813079834,93.79615783691406,271.48293712041897,13.500834639682324,0.15028901734104047,-8.34348155061205,-9.548460150306873,-25.222095489501953
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001291,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,173,173,4.469035816192627,11.066621416565999,2.6001501083374023,55.65473556518555,80.82761440595117,11.030588180519814,0.1907514450867052,-5.391466431202393,-4.7318107377399095,-4.171211242675781
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001291,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,173,173,5.961378192901611,10.79456410931714,5.106031894683838,26.63677215576172,19.106908979851937,10.756743860799212,0.06936416184971098,-2.119479694142153,-1.7415461648594235,-2.5680274963378906
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001311,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,42,42,2.8834132671356203,13.590129301661538,3.097848653793335,34.08893585205078,73.0593700144592,13.392004158438706,0.0,-3.4752732725238498,-3.5539607784964797,-10.179340362548828
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001311,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,42,42,4.469035816192627,12.917620658874512,4.828860759735107,27.84416961669922,37.89078447058004,12.945281156679478,0.0,-6.989981169716466,-6.761934670535,1.746999740600586
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001311,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,42,42,5.961378192901611,11.684305860882713,5.983950138092041,26.822492599487305,17.83429695178959,11.464256228470221,0.0,-3.340826368807166,-2.2076980417425,2.53668212890625
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001311,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,202,202,2.8834132671356203,14.747140917447535,1.8332593441009521,120.14773559570312,284.7083841421412,14.71961648665851,0.054455445544554455,-9.024077777972321,-6.3676431833529,-10.179340362548828
Qwen_Qwen3-4B,4B,4.0,exp_c,think,gsm8k_test_001311,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,202,202,4.469035816192627,11.160503451186832,3.3128602504730225,72.69920349121094,60.01462854200407,11.122960757260302,0.054455445544554455,-4.456980457900351,-2.7676491269878323,1.746999740600586
