model,model_label,experiment,layer,valid_pair,model_sort_key,hidden_dim,lid_value_normalization,example_id,prompt_variant,think_answer_lid,no_think_answer_lid,answer_lid_diff,think_correct,no_think_correct,think_answer_tokens,no_think_answer_tokens,raw_think_answer_lid,raw_no_think_answer_lid,raw_answer_lid_diff
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000398,canonical,0.003710099309682846,0.00350135900080204,0.00020874030888080598,True,False,65.0,62.0,18.995708465576172,17.926958084106445,1.0687503814697266
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000398,canonical,0.0029861297458410267,0.0029158493503928184,7.028039544820786e-05,True,False,65.0,62.0,15.288984298706056,14.92914867401123,0.3598356246948242
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000398,canonical,0.003105884976685047,0.0027314774692058564,0.0003744075074791908,True,False,65.0,62.0,15.90213108062744,13.985164642333984,1.916966438293457
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000415,canonical,0.002975916489958763,0.0027753358706831934,0.0002005806192755699,True,True,56.0,58.0,15.236692428588867,14.20971965789795,1.026972770690918
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000415,canonical,0.0029236737638711928,0.002771312743425369,0.00015236102044582366,True,True,56.0,58.0,14.969209671020508,14.18912124633789,0.7800884246826172
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000415,canonical,0.0027706118300557135,0.0024766897782683376,0.0002939220517873764,True,True,56.0,58.0,14.185532569885254,12.680651664733888,1.5048809051513672
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000426,canonical,0.003999765589833259,0.003738074749708176,0.00026169084012508395,True,True,59.0,53.0,20.47879981994629,19.13894271850586,1.3398571014404297
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000426,canonical,0.0029356775805354117,0.0027147470042109493,0.00022093057632446289,True,True,59.0,53.0,15.030669212341309,13.89950466156006,1.13116455078125
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000426,canonical,0.0028259057551622392,0.002633621543645859,0.00019228421151638032,True,True,59.0,53.0,14.468637466430664,13.484142303466797,0.9844951629638672
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000432,canonical,0.002679573744535446,0.003295742720365524,-0.0006161689758300781,True,True,52.0,53.0,13.719417572021484,16.874202728271484,-3.15478515625
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000432,canonical,0.00253668949007988,0.0029703259468078615,-0.00043363645672798155,True,True,52.0,53.0,12.987850189208984,15.20806884765625,-2.2202186584472656
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000432,canonical,0.0025625210255384445,0.0027872359380125998,-0.00022471491247415542,True,True,52.0,53.0,13.120107650756836,14.270648002624512,-1.1505403518676758
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000433,canonical,0.003372865170240402,0.0031767670065164567,0.0001960981637239456,True,True,58.0,57.0,17.26906967163086,16.265047073364258,1.0040225982666016
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000433,canonical,0.0027230871841311456,0.0030164770781993867,-0.00029338989406824107,True,True,58.0,57.0,13.942206382751465,15.44436264038086,-1.5021562576293943
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000433,canonical,0.002744394913315773,0.002782955579459667,-3.856066614389418e-05,True,True,58.0,57.0,14.051301956176758,14.248732566833496,-0.1974306106567382
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000448,canonical,0.003190327063202858,0.0034734249114990235,-0.00028309784829616547,True,False,51.0,52.0,16.334474563598633,17.783935546875,-1.4494609832763672
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000448,canonical,0.0027967579662799835,0.003197510540485382,-0.00040075257420539855,True,False,51.0,52.0,14.319400787353516,16.371253967285156,-2.0518531799316406
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000448,canonical,0.002719467505812645,0.002936000563204288,-0.00021653305739164353,True,False,51.0,52.0,13.923673629760742,15.032322883605955,-1.1086492538452148
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000449,canonical,0.003079802915453911,0.0028558647260069846,0.00022393818944692608,True,True,54.0,48.0,15.768590927124023,14.622027397155762,1.1465635299682615
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000449,canonical,0.0031300254166126253,0.0027525654062628747,0.00037746001034975055,True,True,54.0,48.0,16.02573013305664,14.093134880065918,1.9325952529907229
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000449,canonical,0.0027323581278324125,0.002537512220442295,0.00019484590739011766,True,True,54.0,48.0,13.989673614501951,12.99206256866455,0.9976110458374025
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000460,canonical,0.0034018624573946,0.002719934470951557,0.0006819279864430427,True,True,47.0,41.0,17.41753578186035,13.926064491271973,3.491471290588379
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000460,canonical,0.0028129961341619492,0.0026075392961502075,0.00020545683801174164,True,True,47.0,41.0,14.40254020690918,13.350601196289062,1.0519390106201172
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000460,canonical,0.002756580896675587,0.0026836665347218518,7.291436195373535e-05,True,True,47.0,41.0,14.113694190979004,13.74037265777588,0.373321533203125
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000472,canonical,0.0037899497896432877,0.0035397861152887343,0.00025016367435455323,True,True,46.0,55.0,19.404542922973633,18.12370491027832,1.2808380126953125
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000472,canonical,0.0029661769047379495,0.003195023536682129,-0.00022884663194417955,True,True,46.0,55.0,15.1868257522583,16.3585205078125,-1.1716947555541992
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000472,canonical,0.0024907132610678673,0.0028444770723581314,-0.00035376381129026413,True,True,46.0,55.0,12.75245189666748,14.563722610473633,-1.8112707138061523
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000491,canonical,0.0030141662806272506,0.002722807414829731,0.0002913588657975197,True,True,44.0,45.0,15.432531356811523,13.940773963928224,1.4917573928833008
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000491,canonical,0.002849463745951652,0.0024449544027447703,0.00040450934320688246,True,True,44.0,45.0,14.58925437927246,12.518166542053224,2.0710878372192383
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000491,canonical,0.0026097428053617477,0.002408330142498016,0.00020141266286373142,True,True,44.0,45.0,13.361883163452148,12.330650329589844,1.031232833862305
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000503,canonical,0.0032785654067993162,0.0022623211145401,0.0010162442922592163,True,True,43.0,75.0,16.7862548828125,11.583084106445312,5.2031707763671875
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000503,canonical,0.002711212635040283,0.002129022590816021,0.0005821900442242623,True,True,43.0,75.0,13.88140869140625,10.900595664978027,2.9808130264282227
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000503,canonical,0.0025420408695936204,0.0024251325055956842,0.00011690836399793624,True,True,43.0,75.0,13.015249252319336,12.416678428649902,0.5985708236694336
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000509,canonical,0.00308902058750391,0.002509402297437191,0.0005796182900667191,True,True,39.0,42.0,15.81578540802002,12.848139762878418,2.9676456451416016
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000509,canonical,0.0023202927783131603,0.0023078165948390962,1.2476183474063867e-05,True,True,39.0,42.0,11.87989902496338,11.816020965576172,0.063878059387207
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000509,canonical,0.0022653210908174515,0.0022388508543372157,2.6470236480236054e-05,True,True,39.0,42.0,11.598443984985352,11.462916374206545,0.1355276107788086
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000514,canonical,0.003568519279360771,0.0027262283489108085,0.0008422909304499626,True,True,49.0,46.0,18.27081871032715,13.95828914642334,4.312529563903809
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000514,canonical,0.0027127735316753387,0.0023722026497125627,0.0003405708819627762,True,True,49.0,46.0,13.889400482177734,12.14567756652832,1.743722915649414
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000514,canonical,0.002503366768360138,0.0021490013226866723,0.0003543654456734657,True,True,49.0,46.0,12.817237854003906,11.002886772155762,1.8143510818481443
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000518,canonical,0.0035335201770067223,0.0031092287972569466,0.00042429137974977495,True,False,60.0,65.0,18.091623306274418,15.919251441955566,2.1723718643188477
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000518,canonical,0.002924182638525963,0.0030697353184223177,-0.00014555267989635468,True,False,60.0,65.0,14.97181510925293,15.717044830322266,-0.7452297210693359
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000518,canonical,0.0029228132218122485,0.002922889031469822,-7.580965757369141e-08,True,False,60.0,65.0,14.964803695678713,14.965191841125488,-0.0003881454467773
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000523,canonical,0.003166581690311432,0.002507733553647995,0.0006588481366634369,True,False,45.0,45.0,16.21289825439453,12.839595794677734,3.373302459716797
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000523,canonical,0.0026016185060143467,0.0022100398316979406,0.00039157867431640627,True,False,45.0,45.0,13.320286750793455,11.315403938293455,2.0048828125
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000523,canonical,0.002733714506030083,0.002109479159116745,0.0006242353469133377,True,False,45.0,45.0,13.996618270874023,10.800533294677734,3.196084976196289
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000531,canonical,0.003493611887097359,0.003147309646010399,0.00034630224108695985,True,False,55.0,61.0,17.887292861938477,16.114225387573242,1.7730674743652344
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000531,canonical,0.002994743920862675,0.002638104744255543,0.000356639176607132,True,False,55.0,61.0,15.333088874816896,13.50709629058838,1.8259925842285156
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000531,canonical,0.002924556098878384,0.002589435502886772,0.0003351205959916115,True,False,55.0,61.0,14.973727226257324,13.257909774780272,1.7158174514770508
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000532,canonical,0.0034274190664291384,0.003106492385268211,0.0003209266811609268,True,False,49.0,52.0,17.548385620117188,15.905241012573242,1.643144607543945
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000532,canonical,0.003089221939444542,0.0029045538976788525,0.00018466804176568984,True,False,49.0,52.0,15.816816329956056,14.871315956115724,0.945500373840332
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000532,canonical,0.0027565192431211467,0.0027356270700693132,2.0892173051834102e-05,True,False,49.0,52.0,14.113378524780272,14.006410598754885,0.1069679260253906
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000534,canonical,0.002706664241850376,0.0032619617879390715,-0.0005552975460886955,True,True,40.0,48.0,13.858120918273926,16.701244354248047,-2.843123435974121
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000534,canonical,0.0024237874895334244,0.0027553940191864966,-0.00033160652965307235,True,True,40.0,48.0,12.409791946411133,14.107617378234863,-1.6978254318237305
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000534,canonical,0.0023493411019444464,0.0026366809383034707,-0.00028733983635902404,True,True,40.0,48.0,12.028626441955566,13.49980640411377,-1.4711799621582031
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000543,canonical,0.0029124317690730093,0.0027517218142747877,0.0001607099547982216,True,True,43.0,49.0,14.911650657653809,14.088815689086914,0.8228349685668945
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000543,canonical,0.002488359808921814,0.0027870334684848785,-0.0002986736595630646,True,True,43.0,49.0,12.740402221679688,14.269611358642578,-1.5292091369628906
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000543,canonical,0.0025178126990795134,0.002649446949362755,-0.00013163425028324128,True,True,43.0,49.0,12.89120101928711,13.565168380737305,-0.6739673614501953
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000549,canonical,0.0034911181777715684,0.0034327637404203415,5.83544373512268e-05,True,True,44.0,54.0,17.87452507019043,17.57575035095215,0.2987747192382812
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000549,canonical,0.0028044380247592925,0.0027538228780031202,5.061514675617217e-05,True,True,44.0,54.0,14.358722686767578,14.099573135375977,0.2591495513916015
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000549,canonical,0.0023429924622178078,0.0023029804229736327,4.001203924417494e-05,True,True,44.0,54.0,11.996121406555176,11.791259765625,0.2048616409301757
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000560,canonical,0.003265509381890297,0.002939731627702713,0.00032577775418758393,True,True,65.0,44.0,16.71940803527832,15.05142593383789,1.6679821014404297
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000560,canonical,0.00277932770550251,0.0026201218366622924,0.0001592058688402176,True,True,65.0,44.0,14.230157852172852,13.415023803710938,0.8151340484619141
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000560,canonical,0.0026284962892532348,0.002470507472753525,0.0001579888164997101,True,True,65.0,44.0,13.457901000976562,12.648998260498049,0.8089027404785156
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000561,canonical,0.0025770673528313637,0.0026522200554609295,-7.51527026295662e-05,True,False,59.0,62.0,13.194584846496582,13.57936668395996,-0.3847818374633789
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000561,canonical,0.002425922267138958,0.002356160432100296,6.976183503866195e-05,True,False,59.0,62.0,12.420722007751465,12.063541412353516,0.3571805953979492
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000561,canonical,0.0022529833018779754,0.0024993302300572394,-0.00024634692817926407,True,False,59.0,62.0,11.535274505615234,12.796570777893066,-1.261296272277832
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000564,canonical,0.0030011476948857306,0.003110192343592644,-0.000109044648706913,True,False,62.0,61.0,15.36587619781494,15.924184799194336,-0.5583086013793945
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000564,canonical,0.0030990371480584143,0.003014363348484039,8.467379957437516e-05,True,False,62.0,61.0,15.867070198059082,15.43354034423828,0.4335298538208008
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000564,canonical,0.0028837228193879126,0.0028025412932038305,8.118152618408203e-05,True,False,62.0,61.0,14.764660835266112,14.349011421203612,0.4156494140625
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000568,canonical,0.0030459461733698843,0.003328629583120346,-0.0002826834097504616,True,False,56.0,53.0,15.595244407653809,17.042583465576172,-1.4473390579223633
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000568,canonical,0.0024503562599420547,0.002482805773615837,-3.244951367378234e-05,True,False,56.0,53.0,12.54582405090332,12.711965560913086,-0.1661415100097656
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000568,canonical,0.002682126872241497,0.002777120843529701,-9.499397128820418e-05,True,False,56.0,53.0,13.732489585876465,14.21885871887207,-0.4863691329956054
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000582,canonical,0.0025825403630733495,0.0026969300583004952,-0.00011438969522714615,True,True,55.0,65.0,13.222606658935549,13.808281898498535,-0.5856752395629883
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000582,canonical,0.002429005689918995,0.0024557024240493774,-2.669673413038254e-05,True,True,55.0,65.0,12.436509132385254,12.573196411132812,-0.1366872787475586
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000582,canonical,0.002490723691880703,0.0025251690298318864,-3.444533795118332e-05,True,True,55.0,65.0,12.7525053024292,12.928865432739258,-0.1763601303100586
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000585,canonical,0.0030292030423879623,0.0034620534628629685,-0.0004328504204750061,True,False,67.0,55.0,15.509519577026367,17.7257137298584,-2.2161941528320312
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000585,canonical,0.00270463265478611,0.002807028777897358,-0.00010239612311124802,True,False,67.0,55.0,13.847719192504885,14.371987342834473,-0.5242681503295898
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000585,canonical,0.002559448964893818,0.002549901232123375,9.547732770442948e-06,True,False,67.0,55.0,13.104378700256348,13.05549430847168,0.0488843917846679
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000586,canonical,0.002855631336569786,0.0027956476435065268,5.9983693063259125e-05,True,True,57.0,56.0,14.620832443237305,14.313715934753418,0.3071165084838867
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000586,canonical,0.0028856530785560607,0.002863219380378723,2.2433698177337636e-05,True,True,57.0,56.0,14.774543762207031,14.659683227539062,0.1148605346679687
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000586,canonical,0.002780728414654732,0.002779914252460003,8.141621947288475e-07,True,True,57.0,56.0,14.237329483032228,14.233160972595217,0.0041685104370117
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000595,canonical,0.003428252786397934,0.0034209869801998137,7.2658061981201175e-06,True,False,52.0,47.0,17.552654266357422,17.515453338623047,0.037200927734375
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000595,canonical,0.0027699835598468782,0.0030700936913490295,-0.0003001101315021515,True,False,52.0,47.0,14.182315826416016,15.718879699707031,-1.5365638732910156
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000595,canonical,0.002334593050181866,0.002423200383782387,-8.860733360052108e-05,True,False,52.0,47.0,11.953116416931152,12.40678596496582,-0.4536695480346679
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000604,canonical,0.003293180838227272,0.003370737284421921,-7.755644619464873e-05,True,False,57.0,46.0,16.861085891723633,17.258174896240234,-0.3970890045166015
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000604,canonical,0.0026830447837710384,0.0029131278395652773,-0.00023008305579423903,True,False,57.0,46.0,13.737189292907717,14.91521453857422,-1.178025245666504
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000604,canonical,0.0027403110638260842,0.0027110753580927853,2.9235705733299254e-05,True,False,57.0,46.0,14.03039264678955,13.88070583343506,0.1496868133544922
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000605,canonical,0.0035438373684883117,0.003022378124296665,0.0005214592441916466,True,False,63.0,51.0,18.144447326660156,15.474575996398926,2.6698713302612305
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000605,canonical,0.002815578132867813,0.0028207262977957724,-5.148164927959433e-06,True,False,63.0,51.0,14.415760040283203,14.442118644714355,-0.0263586044311523
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000605,canonical,0.003070439212024212,0.002675411477684975,0.0003950277343392372,True,False,63.0,51.0,15.720648765563965,13.69810676574707,2.0225419998168945
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000625,canonical,0.002698137797415256,0.003017599880695343,-0.0003194620832800865,True,True,48.0,48.0,13.814465522766112,15.450111389160156,-1.635645866394043
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000625,canonical,0.0024635793641209604,0.0026012912392616274,-0.00013771187514066696,True,True,48.0,48.0,12.613526344299316,13.318611145019531,-0.7050848007202148
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000625,canonical,0.0025325050577521325,0.0022246604785323143,0.0003078445792198181,True,True,48.0,48.0,12.966425895690918,11.39026165008545,1.5761642456054688
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000629,canonical,0.0026546532288193704,0.0025596842169761658,9.496901184320448e-05,True,True,63.0,61.0,13.591824531555176,13.105583190917969,0.486241340637207
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000629,canonical,0.0026532290503382683,0.0024866487830877302,0.00016658026725053788,True,True,63.0,61.0,13.584532737731934,12.73164176940918,0.8528909683227539
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000629,canonical,0.0029732972383499146,0.0025346387177705766,0.0004386585205793381,True,True,63.0,61.0,15.223281860351562,12.977350234985352,2.245931625366211
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000633,canonical,0.003080197609961033,0.0034144829958677294,-0.00033428538590669633,True,True,50.0,55.0,15.770611763000488,17.482152938842773,-1.7115411758422852
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000633,canonical,0.002732978388667107,0.002557889558374882,0.0001750888302922249,True,True,50.0,55.0,13.992849349975586,13.096394538879396,0.8964548110961914
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000633,canonical,0.002458431012928486,0.0024108527228236198,4.757829010486602e-05,True,True,50.0,55.0,12.587166786193848,12.343565940856934,0.243600845336914
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000640,canonical,0.0022650185972452165,0.002261190488934517,3.828108310699453e-06,True,False,77.0,79.0,11.596895217895508,11.577295303344728,0.0195999145507812
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000640,canonical,0.002504074946045876,0.0024939779192209243,1.0097026824951172e-05,True,False,77.0,79.0,12.820863723754885,12.769166946411133,0.05169677734375
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000640,canonical,0.0023499740287661556,0.0023554401472210885,-5.466118454933164e-06,True,False,77.0,79.0,12.031867027282717,12.059853553771973,-0.0279865264892578
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000641,canonical,0.004511355236172676,0.0034533120691776277,0.0010580431669950485,False,False,67.0,68.0,23.0981388092041,17.680957794189453,5.417181015014648
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000641,canonical,0.003168085590004921,0.0035904727876186378,-0.0004223871976137161,False,False,67.0,68.0,16.220598220825195,18.383220672607425,-2.1626224517822266
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000641,canonical,0.002976369485259056,0.0032641999423503876,-0.00028783045709133146,False,False,67.0,68.0,15.239011764526367,16.712703704833984,-1.4736919403076172
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000644,canonical,0.003422730043530464,0.003233068808913231,0.0001896612346172333,True,False,49.0,46.0,17.524377822875977,16.553312301635742,0.9710655212402344
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000644,canonical,0.0028961492702364922,0.0025465765967965124,0.0003495726734399795,True,False,49.0,46.0,14.82828426361084,13.038472175598145,1.789812088012695
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000644,canonical,0.0024888155981898307,0.0024669978767633436,2.1817721426486954e-05,True,False,49.0,46.0,12.742735862731934,12.63102912902832,0.1117067337036132
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000645,canonical,0.0023154657334089283,0.0025028070434927937,-0.0001873413100838661,True,True,42.0,40.0,11.855184555053713,12.814372062683104,-0.9591875076293944
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000645,canonical,0.002294326387345791,0.0024766575545072554,-0.0001823311671614647,True,True,42.0,40.0,11.74695110321045,12.680486679077148,-0.9335355758666992
Qwen_Qwen3-32B,32B,exp_c,20,True,32.0,5120,hidden_dim,gsm8k_test_000645,canonical,0.0022289602085947993,0.0025578539818525313,-0.0003288937732577324,True,True,42.0,40.0,11.412276268005373,13.09621238708496,-1.6839361190795898
Qwen_Qwen3-32B,32B,exp_c,6,True,32.0,5120,hidden_dim,gsm8k_test_000655,canonical,0.003021033480763435,0.002967130579054356,5.3902901709079745e-05,True,True,46.0,41.0,15.467691421508787,15.1917085647583,0.2759828567504883
Qwen_Qwen3-32B,32B,exp_c,13,True,32.0,5120,hidden_dim,gsm8k_test_000655,canonical,0.002954092435538769,0.002879058942198753,7.503349334001542e-05,True,True,46.0,41.0,15.124953269958496,14.740781784057615,0.3841714859008789
