model,model_label,model_sort_key,example_id,layer,delta_name,delta,think_correct,no_think_correct
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000048,20,thinking_minus_think_answer,0.00011859145015478143,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000048,20,thinking_minus_no_think_answer,0.00031926762312650724,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000054,6,think_answer_minus_no_think_answer,0.00025980137288570413,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000054,6,thinking_minus_think_answer,-0.0001150339841842654,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000054,6,thinking_minus_no_think_answer,0.00014476738870143873,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000054,13,think_answer_minus_no_think_answer,-9.634718298912048e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000054,13,thinking_minus_think_answer,6.569940596818941e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000054,13,thinking_minus_no_think_answer,-3.064777702093107e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000054,20,think_answer_minus_no_think_answer,-0.00017309319227933918,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000054,20,thinking_minus_think_answer,1.734234392642949e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000054,20,thinking_minus_no_think_answer,-0.0001557508483529097,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000067,6,think_answer_minus_no_think_answer,-9.033922106027647e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000067,6,thinking_minus_think_answer,7.504206150770257e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000067,6,thinking_minus_no_think_answer,-1.5297159552573898e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000067,13,think_answer_minus_no_think_answer,0.0001021433621644966,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000067,13,thinking_minus_think_answer,0.00010781697928905496,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000067,13,thinking_minus_no_think_answer,0.00020996034145355155,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000067,20,think_answer_minus_no_think_answer,8.59871506690875e-06,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000067,20,thinking_minus_think_answer,0.00012584906071424562,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000067,20,thinking_minus_no_think_answer,0.00013444777578115437,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000069,6,think_answer_minus_no_think_answer,0.00011733137071132669,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000069,6,thinking_minus_think_answer,0.0006874661892652509,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000069,6,thinking_minus_no_think_answer,0.0008047975599765776,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000069,13,think_answer_minus_no_think_answer,-0.00012443270534276928,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000069,13,thinking_minus_think_answer,0.0002470014616847041,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000069,13,thinking_minus_no_think_answer,0.0001225687563419348,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000069,20,think_answer_minus_no_think_answer,4.325229674577739e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000069,20,thinking_minus_think_answer,9.777955710887866e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000069,20,thinking_minus_no_think_answer,0.00014103185385465605,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000070,6,think_answer_minus_no_think_answer,9.007360786199552e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000070,6,thinking_minus_think_answer,-0.001044965162873268,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000070,6,thinking_minus_no_think_answer,-0.0009548915550112724,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000070,13,think_answer_minus_no_think_answer,-0.00024234429001808184,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000070,13,thinking_minus_think_answer,-0.0006623547524213795,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000070,13,thinking_minus_no_think_answer,-0.0009046990424394614,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000070,20,think_answer_minus_no_think_answer,-5.029141902923584e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000070,20,thinking_minus_think_answer,-0.0003759467974305151,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000070,20,thinking_minus_no_think_answer,-0.00042623821645975096,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000088,6,think_answer_minus_no_think_answer,-0.0001615419983863834,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000088,6,thinking_minus_think_answer,0.0008173396810889255,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000088,6,thinking_minus_no_think_answer,0.0006557976827025421,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000088,13,think_answer_minus_no_think_answer,-0.00015354976058006313,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000088,13,thinking_minus_think_answer,0.0006422596052289009,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000088,13,thinking_minus_no_think_answer,0.0004887098446488378,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000088,20,think_answer_minus_no_think_answer,-0.00011788886040449203,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000088,20,thinking_minus_think_answer,0.0004203718155622489,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000088,20,thinking_minus_no_think_answer,0.0003024829551577569,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000091,6,think_answer_minus_no_think_answer,0.0005822863429784772,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000091,6,thinking_minus_think_answer,0.00026411190629005475,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000091,6,thinking_minus_no_think_answer,0.000846398249268532,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000091,13,think_answer_minus_no_think_answer,0.00026155896484851776,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000091,13,thinking_minus_think_answer,0.00025468748062849053,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000091,13,thinking_minus_no_think_answer,0.0005162464454770083,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000091,20,think_answer_minus_no_think_answer,0.00019721537828445426,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000091,20,thinking_minus_think_answer,0.0002218753099441531,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000091,20,thinking_minus_no_think_answer,0.00041909068822860735,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000096,6,think_answer_minus_no_think_answer,0.00013378988951444609,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000096,6,thinking_minus_think_answer,0.0002953581511974334,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000096,6,thinking_minus_no_think_answer,0.00042914804071187947,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000096,13,think_answer_minus_no_think_answer,6.560217589139921e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000096,13,thinking_minus_think_answer,0.0001662058755755422,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000096,13,thinking_minus_no_think_answer,0.0002318080514669414,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000096,20,think_answer_minus_no_think_answer,-0.0002567265182733536,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000096,20,thinking_minus_think_answer,8.108802139759029e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000096,20,thinking_minus_no_think_answer,-0.00017563849687576329,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000099,6,think_answer_minus_no_think_answer,0.0006056677550077437,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000099,6,thinking_minus_think_answer,-0.0006279600784182549,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000099,6,thinking_minus_no_think_answer,-2.229232341051119e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000099,13,think_answer_minus_no_think_answer,0.00031800046563148533,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000099,13,thinking_minus_think_answer,-0.0001261990517377855,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000099,13,thinking_minus_no_think_answer,0.00019180141389369982,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000099,20,think_answer_minus_no_think_answer,-0.00020893216133117736,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000099,20,thinking_minus_think_answer,5.914997309446361e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000099,20,thinking_minus_no_think_answer,-0.00014978218823671376,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,6,think_answer_minus_no_think_answer,-0.00020357146859169024,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,6,thinking_minus_think_answer,0.0005946591496467594,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,6,thinking_minus_no_think_answer,0.00039108768105506914,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,13,think_answer_minus_no_think_answer,0.00043058786541223543,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,13,thinking_minus_think_answer,-0.0002594593912363056,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,13,thinking_minus_no_think_answer,0.00017112847417592985,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,20,think_answer_minus_no_think_answer,-5.459953099489195e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,20,thinking_minus_think_answer,0.00022022016346454586,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000103,20,thinking_minus_no_think_answer,0.0001656206324696539,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,6,think_answer_minus_no_think_answer,0.00013163611292839024,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,6,thinking_minus_think_answer,-0.00034801699221134177,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,6,thinking_minus_no_think_answer,-0.00021638087928295153,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,13,think_answer_minus_no_think_answer,-4.0204823017120014e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,13,thinking_minus_think_answer,-0.00010277349501848238,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,13,thinking_minus_no_think_answer,-0.0001429783180356024,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,20,think_answer_minus_no_think_answer,8.871927857398995e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,20,thinking_minus_think_answer,-0.00017572399228811325,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000109,20,thinking_minus_no_think_answer,-8.700471371412329e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,6,think_answer_minus_no_think_answer,4.854034632444321e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,6,thinking_minus_think_answer,0.0007053509354591372,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,6,thinking_minus_no_think_answer,0.0007538912817835804,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,13,think_answer_minus_no_think_answer,-4.152953624725515e-06,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,13,thinking_minus_think_answer,0.00037114154547452944,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,13,thinking_minus_no_think_answer,0.0003669885918498039,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,20,think_answer_minus_no_think_answer,2.129189670085907e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,20,thinking_minus_think_answer,0.00022965036332607243,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000112,20,thinking_minus_no_think_answer,0.0002509422600269315,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,6,think_answer_minus_no_think_answer,-1.715812832117072e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,6,thinking_minus_think_answer,0.0006595622748136517,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,6,thinking_minus_no_think_answer,0.000642404146492481,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,13,think_answer_minus_no_think_answer,9.531471878290168e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,13,thinking_minus_think_answer,-7.218010723590833e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,13,thinking_minus_no_think_answer,2.3134611546993342e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,20,think_answer_minus_no_think_answer,8.076652884483285e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,20,thinking_minus_think_answer,-0.00014286097139120085,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000118,20,thinking_minus_no_think_answer,-6.209444254636799e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,6,think_answer_minus_no_think_answer,0.00020733792334794946,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,6,thinking_minus_think_answer,0.0012108100578188895,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,6,thinking_minus_no_think_answer,0.001418147981166839,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,13,think_answer_minus_no_think_answer,0.00032686702907085445,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,13,thinking_minus_think_answer,2.6770681142806833e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,13,thinking_minus_no_think_answer,0.0003536377102136613,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,20,think_answer_minus_no_think_answer,-0.00023834463208913812,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,20,thinking_minus_think_answer,0.0005348384380340575,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000133,20,thinking_minus_no_think_answer,0.0002964938059449194,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,6,think_answer_minus_no_think_answer,-5.077198147773743e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,6,thinking_minus_think_answer,-4.4431537389753514e-06,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,6,thinking_minus_no_think_answer,-5.521513521671278e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,13,think_answer_minus_no_think_answer,-0.0001970762386918068,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,13,thinking_minus_think_answer,0.0004863882437348365,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,13,thinking_minus_no_think_answer,0.0002893120050430297,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,20,think_answer_minus_no_think_answer,-6.077550351619651e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,20,thinking_minus_think_answer,0.0002965545281767845,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000135,20,thinking_minus_no_think_answer,0.000235779024660588,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,6,think_answer_minus_no_think_answer,-0.00025023967027664167,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,6,thinking_minus_think_answer,0.00043015442788600904,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,6,thinking_minus_no_think_answer,0.00017991475760936737,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,13,think_answer_minus_no_think_answer,-7.762834429740888e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,13,thinking_minus_think_answer,0.00024040844291448602,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,13,thinking_minus_no_think_answer,0.00016278009861707713,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,20,think_answer_minus_no_think_answer,-0.00016078837215900482,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,20,thinking_minus_think_answer,0.00022831466048955917,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000150,20,thinking_minus_no_think_answer,6.752628833055436e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,6,think_answer_minus_no_think_answer,4.509091377258301e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,6,thinking_minus_think_answer,0.0012964867055416107,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,6,thinking_minus_no_think_answer,0.0013415776193141937,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,13,think_answer_minus_no_think_answer,0.0002000382170081142,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,13,thinking_minus_think_answer,0.0003059763461351387,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,13,thinking_minus_no_think_answer,0.0005060145631432529,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,20,think_answer_minus_no_think_answer,9.987559169530877e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,20,thinking_minus_think_answer,0.00016479585319757436,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000156,20,thinking_minus_no_think_answer,0.00026467144489288313,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,6,think_answer_minus_no_think_answer,-0.0002611916512250904,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,6,thinking_minus_think_answer,-7.556527853012007e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,6,thinking_minus_no_think_answer,-0.00033675692975521044,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,13,think_answer_minus_no_think_answer,6.118211895227415e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,13,thinking_minus_think_answer,-0.0006873356178402896,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,13,thinking_minus_no_think_answer,-0.0006261534988880155,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,20,think_answer_minus_no_think_answer,-2.5020167231559493e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,20,thinking_minus_think_answer,-0.00017530154436826758,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000162,20,thinking_minus_no_think_answer,-0.00020032171159982707,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,6,think_answer_minus_no_think_answer,-0.00032987371087074297,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,6,thinking_minus_think_answer,-0.00031690429896116205,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,6,thinking_minus_no_think_answer,-0.000646778009831905,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,13,think_answer_minus_no_think_answer,-0.00016555935144424438,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,13,thinking_minus_think_answer,5.9573166072368795e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,13,thinking_minus_no_think_answer,-0.00010598618537187559,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,20,think_answer_minus_no_think_answer,-0.00039335172623395894,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,20,thinking_minus_think_answer,0.0003455316647887228,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000172,20,thinking_minus_no_think_answer,-4.782006144523612e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,6,think_answer_minus_no_think_answer,0.00025438088923692695,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,6,thinking_minus_think_answer,0.00055704265832901,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,6,thinking_minus_no_think_answer,0.000811423547565937,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,13,think_answer_minus_no_think_answer,0.0003731695935130113,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,13,thinking_minus_think_answer,5.7392939925194394e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,13,thinking_minus_no_think_answer,0.0004305625334382057,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,20,think_answer_minus_no_think_answer,1.7432682216167623e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,20,thinking_minus_think_answer,0.00035359933972358695,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000176,20,thinking_minus_no_think_answer,0.00037103202193975457,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,6,think_answer_minus_no_think_answer,0.0010850058868527414,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,6,thinking_minus_think_answer,-0.0008737495169043544,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,6,thinking_minus_no_think_answer,0.00021125636994838697,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,13,think_answer_minus_no_think_answer,0.00044585410505533214,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,13,thinking_minus_think_answer,-9.262226521968833e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,13,thinking_minus_no_think_answer,0.0003532318398356438,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,20,think_answer_minus_no_think_answer,0.00018728319555520994,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,20,thinking_minus_think_answer,-0.0002696920186281201,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000182,20,thinking_minus_no_think_answer,-8.240882307291014e-05,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,6,think_answer_minus_no_think_answer,-0.0007469758391380312,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,6,thinking_minus_think_answer,-1.842342317104513e-06,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,6,thinking_minus_no_think_answer,-0.0007488181814551357,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,13,think_answer_minus_no_think_answer,5.095712840557081e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,13,thinking_minus_think_answer,-0.0003238881006836884,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,13,thinking_minus_no_think_answer,-0.0002729309722781176,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,20,think_answer_minus_no_think_answer,-0.00024430509656667675,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,20,thinking_minus_think_answer,-2.683550119400059e-05,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000188,20,thinking_minus_no_think_answer,-0.00027114059776067734,True,True
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000192,6,think_answer_minus_no_think_answer,0.0005523860454559322,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000192,6,thinking_minus_think_answer,0.001256541162729264,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000192,6,thinking_minus_no_think_answer,0.0018089272081851962,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000192,13,think_answer_minus_no_think_answer,-0.0003098411485552791,True,False
Qwen_Qwen3-14B,14B,14.0,gsm8k_test_000192,13,thinking_minus_think_answer,0.00041970685124397304,True,False
