model,model_label,model_sort_key,hidden_dim,lid_value_normalization,experiment,condition,example_id,mode,prompt_variant,family,correct,segment,segment_label,layer,source,n_tokens,valid_tokens,low_lid_threshold,mean_lid,min_lid,max_lid,variance_lid,auc_lid,fraction_below_low_threshold,slope_lid,early_late_diff,boundary_jump_answer_minus_thinking,sample_scope
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000182,think,canonical,,False,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0014408948831260205,0.004775992665827289,0.000698284013196826,0.04746479168534279,6.0776633817904826e-05,0.004733297740813657,0.30078125,-0.006904157741685451,-0.004573137051920639,0.0040069567039608955,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000182,think,canonical,,False,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0023021013475954537,0.004975538827693526,0.0011852678144350648,0.03833336383104324,2.414449260242529e-05,0.004917977799295646,0.234375,-0.0035241330036798906,-0.002318780543646426,-0.0007198229432106018,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000182,think,canonical,,False,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.002237515151500702,0.004952123375687734,0.0009521910105831921,0.02304770052433014,1.6532508300432673e-05,0.004907855384603694,0.265625,-0.003514844612349388,-0.002713548678002553,-0.0003789919428527355,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000247,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,46,46,0.0014408948831260205,0.008342157148391656,0.0011870072921738029,0.04752336069941521,8.723466186060824e-05,0.007608174108382728,0.08695652173913043,-0.005940543628314117,-0.004330145816008249,0.012623039074242115,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000247,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,46,46,0.0023021013475954537,0.005437169664377428,0.002171505242586136,0.01927983947098255,8.499826701225225e-06,0.00528556374936468,0.043478260869565216,-0.000449127045302384,-0.0002510400954633951,-0.00014208117499947548,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000247,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,46,46,0.002237515151500702,0.006038196643045091,0.001991984434425831,0.015536094084382057,8.289483824986947e-06,0.0059284982840634055,0.043478260869565216,-0.00030768154792928877,-9.70238858523471e-05,0.00220788037404418,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000247,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0014408948831260205,0.0058841296267928556,0.0006650832365266979,0.08987407386302948,9.47786048975501e-05,0.00591082454917613,0.14453125,-0.007107965308046105,-0.0063952735526982,0.012623039074242115,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000247,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0023021013475954537,0.005145003832012662,0.0009622780489735305,0.03167625516653061,1.9394253684452647e-05,0.0051380578941901435,0.1640625,-0.003919844215482506,-0.003502563407892012,-0.00014208117499947548,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000247,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.002237515151500702,0.004626889585324534,0.001157958758994937,0.023630142211914062,1.4128093340849058e-05,0.0046391669966958015,0.21875,-0.004040934202795969,-0.0035509425233613,0.00220788037404418,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000254,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,51,51,0.0014408948831260205,0.007209859701676988,0.0016019956674426794,0.05118289217352867,5.291255502070823e-05,0.00671396867837757,0.0,0.0032978024058743483,0.002530859102709936,-0.0013868287205696106,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000254,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,51,51,0.0023021013475954537,0.005960976741477555,0.0021448051556944847,0.023779045790433884,1.2898747626091987e-05,0.005772308413870633,0.0392156862745098,0.0018887167935558841,0.0013852146489975545,-0.00171753391623497,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000254,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,51,51,0.002237515151500702,0.005705464900672144,0.0027764083351939917,0.012823407538235188,5.538938665157829e-06,0.005666377386078239,0.0,-0.0001755812388688842,0.0005416638540247307,-0.004406176973134279,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000254,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0014408948831260205,0.007046906221830795,0.0009036108967848122,0.04154285416007042,6.123922020001533e-05,0.007062843167945107,0.1171875,-0.005802301883560137,-0.003044784627491026,-0.0013868287205696106,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000254,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0023021013475954537,0.006056811013422703,0.0016266253078356385,0.03310788422822952,1.9347026768466204e-05,0.006042341953821339,0.11328125,-0.003194517836840397,-0.0017058499506674707,-0.00171753391623497,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000254,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.002237515151500702,0.006391622349838144,0.0014993582153692842,0.03044830448925495,1.9328663428677322e-05,0.006391559784371358,0.0546875,-0.0023010932964215368,-0.0009115832199313445,-0.004406176973134279,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000273,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,98,98,0.0014408948831260205,0.005896147379737196,0.0017126078018918633,0.04155522212386131,3.9524677524284556e-05,0.005707126404830859,0.0,0.0025959575728610592,0.0020425365725532177,0.003649341408163309,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000273,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,98,98,0.0023021013475954537,0.0055432301964990945,0.0021647848188877106,0.01822494901716709,6.8305164562856894e-06,0.005461992710329515,0.030612244897959183,0.0011775719301962836,0.001318361777812243,0.0001567215658724308,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000273,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,98,98,0.002237515151500702,0.005542790417426399,0.002478233305737376,0.017708774656057358,7.051439560598008e-06,0.005501018633067454,0.0,0.0023245694540238266,0.0022877144813537595,-0.0010930434800684452,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000273,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0014408948831260205,0.006466733000252134,0.000839882530272007,0.12472198158502579,0.00016394438396128422,0.006575031269806878,0.1328125,-0.008919227856968059,-0.007410428574075922,0.003649341408163309,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000273,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0023021013475954537,0.005336975269528921,0.001234156428836286,0.032437797635793686,1.774416126198914e-05,0.005333611402854141,0.09765625,-0.003559820080043791,-0.0029604085939354263,0.0001567215658724308,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000273,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.002237515151500702,0.005557611454150901,0.0017769492696970701,0.026046494022011757,1.5358905528036687e-05,0.0055614288214531245,0.046875,-0.002494328814277552,-0.002157677941795555,-0.0010930434800684452,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000325,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,51,51,0.0014408948831260205,0.00660027415884257,0.001948938355781138,0.0311312023550272,3.569063378801994e-05,0.006339616423938422,0.0,-0.001030334921520015,-0.0005543322230760865,0.00532230781391263,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000325,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,51,51,0.0023021013475954537,0.005398795729977828,0.0025733625516295433,0.014822401106357574,5.997124997249619e-06,0.005306687667034566,0.0,-0.0009197156056677437,-0.0004553233918089131,0.00023567210882902145,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000325,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,51,51,0.002237515151500702,0.0059039461170779725,0.0025552662555128336,0.012631063349545002,5.315294723283689e-06,0.00581015570089221,0.0,-0.0010352635954199026,-0.0006002324740760605,7.738359272480011e-06,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000325,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0014408948831260205,0.006052340784663102,0.0009965748758986592,0.09018637984991074,8.589003039105502e-05,0.006032496962612802,0.04296875,-0.008821052087094033,-0.005947820947767468,0.00532230781391263,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000325,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0023021013475954537,0.006193121705109661,0.001627052784897387,0.058394379913806915,3.367166085738699e-05,0.006170274007867578,0.06640625,-0.00447298810770567,-0.0031412798580277013,0.00023567210882902145,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000325,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.002237515151500702,0.006024152603458788,0.0012118734885007143,0.03290656954050064,1.946273698952767e-05,0.00598433898166403,0.109375,-0.003288926850576474,-0.0020730803062178893,7.738359272480011e-06,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000351,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,43,43,0.0014408948831260205,0.007158340396207952,0.0018976096762344241,0.028229232877492905,2.3734377836008388e-05,0.00688977653460045,0.0,-0.003013811031372205,-0.0024172437525439,0.0023768418468534946,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000351,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,43,43,0.0023021013475954537,0.005536789659324081,0.002644304884597659,0.01737903617322445,6.247109439826312e-06,0.005410450017301454,0.0,0.0002629357202069124,-0.000758506590500474,-0.00022126175463199615,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000351,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,43,43,0.002237515151500702,0.005504687695742347,0.0029870199505239725,0.011870398186147213,2.9659726459362503e-06,0.005423925495484755,0.0,-0.00013164864620685948,0.0001166232607581405,-0.0034474474377930164,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000351,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,236,236,0.0014408948831260205,0.006392934343578309,0.0009049309883266687,0.04698455333709717,5.60506002955e-05,0.006374064818807342,0.05508474576271186,-0.006832565951237851,-0.005643519544303101,0.0023768418468534946,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000351,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,236,236,0.0023021013475954537,0.005498772783015492,0.0017450321465730667,0.022411424666643143,1.286122084329085e-05,0.005465991250140236,0.025423728813559324,-0.0037110803042500673,-0.0026403793323216806,-0.00022126175463199615,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000351,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,236,236,0.002237515151500702,0.005398951019989169,0.0014946239534765482,0.021047838032245636,1.0396860829732902e-05,0.00535936505494124,0.07627118644067797,-0.0027817335853249645,-0.0020143603708721322,-0.0034474474377930164,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,False,answer_segment,think_answer,6,exp_c_segment_sample,46,46,0.0014408948831260205,0.008336890660955207,0.0022723437286913395,0.03001939132809639,3.7471254983400524e-05,0.00812681374243564,0.0,-0.002104137039844157,-0.0017679426431035008,-0.006320571526885033,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,False,answer_segment,think_answer,13,exp_c_segment_sample,46,46,0.0023021013475954537,0.005568423146462958,0.0027133191470056772,0.012238954193890095,4.4229171177875795e-06,0.005500044570200973,0.0,-0.0010915464729373933,-0.001006558265847465,-0.004938994534313679,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,False,answer_segment,think_answer,20,exp_c_segment_sample,46,46,0.002237515151500702,0.0055641911103916555,0.0026131232734769583,0.013687420636415482,3.953291068732848e-06,0.005476247353686227,0.0,2.8818898948871245e-05,0.000146640173625201,-0.002552939113229513,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,False,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0014408948831260205,0.006810636304862783,0.0008975608507171273,0.05410977825522423,7.716477072251085e-05,0.0067854992022781425,0.13671875,-0.0026182754079708587,-0.0012058974170940928,-0.006320571526885033,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,False,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0023021013475954537,0.00645227111863278,0.0015320471720770001,0.036508094519376755,2.523462373743511e-05,0.00641200291201632,0.08203125,-0.0026462950109350245,-0.0023209549090097426,-0.004938994534313679,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,False,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.002237515151500702,0.006109272448611591,0.0010653359349817038,0.029493233188986778,2.112735612963792e-05,0.006111377882852889,0.1171875,-0.002470841883757141,-0.002388228231211542,-0.002552939113229513,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000389,think,canonical,,False,answer_segment,think_answer,6,exp_c_segment_sample,61,61,0.0014408948831260205,0.006298261499948433,0.001966710202395916,0.02396583929657936,2.2037856659208837e-05,0.006117919021441291,0.0,-0.0024331503622588443,-0.001990491902688518,-0.003570166416466236,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000389,think,canonical,,False,answer_segment,think_answer,13,exp_c_segment_sample,61,61,0.0023021013475954537,0.005515242579438892,0.0026258237194269896,0.018991105258464813,8.475882237065273e-06,0.005395203933585436,0.0,0.00024351690261019852,-8.991904905997217e-06,-0.0015564635396003723,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000389,think,canonical,,False,answer_segment,think_answer,20,exp_c_segment_sample,61,61,0.002237515151500702,0.005435902873420569,0.002435748465359211,0.015804484486579895,7.298418776281405e-06,0.005367610339696209,0.0,-0.0009597025539318217,-0.0006186473183333874,-0.003424542024731636,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000389,think,canonical,,False,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0014408948831260205,0.006219178180572271,0.0007087341509759426,0.06627213954925537,7.271871960460597e-05,0.0062542625897314425,0.18359375,-0.0024974874620797894,-0.0020082036025996786,-0.003570166416466236,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000389,think,canonical,,False,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0023021013475954537,0.0053254568974807626,0.0012663169763982296,0.026946017518639565,1.4421735596363083e-05,0.005301664747703267,0.18359375,-0.0011895215866883435,-0.0005216439112700755,-0.0015564635396003723,per_model_kept_independent_plus_common_union
Qwen_Qwen3-1.7B,1.7B,1.7,2048,hidden_dim,exp_c,think,gsm8k_test_000389,think,canonical,,False,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.002237515151500702,0.0055738982305229,0.001269639702513814,0.03483450785279274,2.088190551460149e-05,0.005559069824986534,0.125,-0.00152876497691721,-0.0011703079799190164,-0.003424542024731636,per_model_kept_independent_plus_common_union
