scope,model,model_label,model_sort_key,hidden_dim,lid_value_normalization,layer,segment_label,phase_description,correct_label,statistic,n,mean,median,std,min,max,ci_low,ci_high
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,wrong,max_lid,6,0.02585308610772093,0.014266871381551027,0.022741759630870495,0.008770270273089409,0.0668172836303711,0.011788482312113047,0.04405389198412498
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,wrong,mean_lid,6,0.0055518214649553435,0.005058328862572592,0.0016862666721062813,0.004039300960870698,0.008407180460926611,0.004424614518994919,0.006887044701019644
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,wrong,min_lid,6,0.0011230778861014794,0.0012464112951420248,0.0004224183086346616,0.0005248320521786809,0.0015271255979314446,0.0008102630075882194,0.001427375963733842
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,wrong,slope_lid,6,-0.003387046396027552,-0.0025288225741690023,0.0030385614391298357,-0.009014972128591653,-8.929534457050797e-05,-0.005764957501148635,-0.0014201405368201266
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,wrong,variance_lid,6,3.92920575616972e-05,1.1413518496357195e-05,5.250162826004074e-05,3.8088651274115952e-06,0.00013508801322282133,7.3997303418620325e-06,8.153943400393032e-05
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,thinking,thinking_model_thinking_segment,correct,auc_lid,52,0.005790550858382036,0.005722071602945634,0.000926437701386265,0.0037541671008026853,0.008180762534132503,0.005559145115992617,0.006034445075000218
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,thinking,thinking_model_thinking_segment,correct,boundary_jump_answer_minus_thinking,52,-0.002131548235551096,-0.0011197447311133146,0.00506535541689029,-0.014554642140865326,0.005087774246931076,-0.0035261815233612786,-0.0008301535774640243
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,thinking,thinking_model_thinking_segment,correct,early_late_diff,52,-0.003785050652155894,-0.003799401249850642,0.0019310528933647066,-0.007796082578887068,0.00023477217426613566,-0.00428879762052438,-0.003244612017049327
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,thinking,thinking_model_thinking_segment,correct,fraction_below_low_threshold,52,0.11019846135550974,0.098828125,0.07132143748261721,0.0,0.2578125,0.09215013160870285,0.12918280596139392
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,thinking,thinking_model_thinking_segment,correct,max_lid,52,0.05211275486418834,0.04620666056871414,0.021635147493869928,0.02618425525724888,0.1297493875026703,0.04688066016936388,0.058378961009797274
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,thinking,thinking_model_thinking_segment,correct,mean_lid,52,0.005790619291581102,0.005697496983067428,0.000917025357658174,0.003780955675795107,0.008174936259063436,0.0055606722989754945,0.006029344055881183
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,thinking,thinking_model_thinking_segment,correct,min_lid,52,0.0007242896267248747,0.000725921563571319,0.00018293086953032143,0.00037005453486926854,0.0012497231364250183,0.0006775047822604672,0.0007722893971591615
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,thinking,thinking_model_thinking_segment,correct,slope_lid,52,-0.004745347810485095,-0.004719204070317605,0.0023202803673804777,-0.009127416110187279,2.1056867733053824e-05,-0.005352288605951779,-0.00410874061280481
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,thinking,thinking_model_thinking_segment,correct,variance_lid,52,6.600389516897669e-05,5.606900794914447e-05,3.280653471408672e-05,1.6761385034910586e-05,0.00019142079535245,5.805817616083704e-05,7.511955853164228e-05
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,thinking,thinking_model_thinking_segment,wrong,auc_lid,6,0.005649223016765071,0.005677083882721746,0.0011464818048838405,0.004022835329214481,0.006901479760419984,0.004822330053147049,0.006477420747925663
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,thinking,thinking_model_thinking_segment,wrong,boundary_jump_answer_minus_thinking,6,0.0023123964201658964,0.0017891495954245329,0.0029783259138788172,-0.0014160024002194405,0.006265605334192514,9.861205665705128e-05,0.004504124168306589
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,thinking,thinking_model_thinking_segment,wrong,early_late_diff,6,-0.004529055447089074,-0.005269945717827795,0.0027260383741585063,-0.007984113091879408,-0.0005251629172562389,-0.006544204691635969,-0.002558951685538583
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,thinking,thinking_model_thinking_segment,wrong,fraction_below_low_threshold,6,0.23502604166666666,0.1953125,0.07895715663975887,0.171875,0.34375,0.18098958333333334,0.2916666666666667
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,thinking,thinking_model_thinking_segment,wrong,max_lid,6,0.06308631350596745,0.061469150707125664,0.021483135441123166,0.03633761778473854,0.08688460290431976,0.04745503577093283,0.07928628226121266
